event_date,oturum_sayisi,toplam_izleme_suresi_dk,ortalama_sure,yil,ay,hafta_gunu,gun_adi,ay_baslangic,ay_sonu,outlier_oturum_iqr,outlier_sure_iqr,outlier_oturum_z,outlier_sure_z,dow_sin,dow_cos,month_sin,month_cos,oturum_sayisi_lag1,oturum_sayisi_lag2,oturum_sayisi_lag7,oturum_sayisi_lag14,oturum_sayisi_lag28,toplam_izleme_suresi_dk_lag1,toplam_izleme_suresi_dk_lag2,toplam_izleme_suresi_dk_lag7,toplam_izleme_suresi_dk_lag14,toplam_izleme_suresi_dk_lag28,ortalama_sure_lag1,ortalama_sure_lag2,ortalama_sure_lag7,ortalama_sure_lag14,ortalama_sure_lag28,oturum_sayisi_roll7_mean,oturum_sayisi_roll7_std,oturum_sayisi_roll14_mean,oturum_sayisi_roll14_std,oturum_sayisi_roll28_mean,oturum_sayisi_roll28_std,toplam_izleme_suresi_dk_roll7_mean,toplam_izleme_suresi_dk_roll7_std,toplam_izleme_suresi_dk_roll14_mean,toplam_izleme_suresi_dk_roll14_std,toplam_izleme_suresi_dk_roll28_mean,toplam_izleme_suresi_dk_roll28_std,ortalama_sure_roll7_mean,ortalama_sure_roll7_std,ortalama_sure_roll14_mean,ortalama_sure_roll14_std,ortalama_sure_roll28_mean,ortalama_sure_roll28_std,oturum_sayisi_diff1,oturum_sayisi_diff7,toplam_izleme_suresi_dk_diff1,toplam_izleme_suresi_dk_diff7,ortalama_sure_diff1,ortalama_sure_diff7,is_weekend,is_holiday,kullanici_sayisi,month,dow
2025-02-09,987465.0,35536086.51666665,35.98718589182062,2025.0,2.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,817979.0,581552.0,984481.0,1060094.0,2179091.0,26245349.933333334,20382322.433333345,36068936.29999996,37702163.56666663,101940787.60000011,32.08560358314007,35.04815121147094,36.63751387787063,35.56492496577344,46.78133570374074,694935.8571428572,151781.08987335823,1284676.9285714286,1238226.4234550882,1493958.607142857,1177638.283289948,24623660.88571428,5826635.877600421,35277415.282142885,23683919.71106801,54110245.27202385,31803913.619455,35.4112378480841,2.9032768615677043,32.30624703801434,6.784879590931599,40.57998562866788,14.38663587784651,169486.0,2984.0,9290736.583333315,-532849.783333309,3.901582308680553,-0.6503279860500086,1.0,0.0,,,
2025-02-10,561713.0,23916135.75000001,42.577144823068025,2025.0,2.0,0.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,987465.0,817979.0,617071.0,766975.0,1270453.0,35536086.51666665,26245349.933333334,24038546.78333333,27810841.18333332,86889382.13333346,35.98718589182062,32.08560358314007,38.955884790134895,36.26042724121819,68.39244122634483,695362.1428571428,152731.04524559213,1279489.142857143,1239391.3344752898,1451400.5357142857,1173486.070917394,24547539.48809523,5653085.536130221,35122695.49285717,23673934.15523564,51738648.80476194,30556537.956199262,35.318333850076954,2.867683280612346,32.336408532731994,6.801398480700794,40.19448027824216,14.358903219451324,-425752.0,-55358.0,-11619950.76666664,-122411.03333332016,6.589958931247402,3.6212600329331295,0.0,0.0,,,
2025-02-11,1614513.0,46771480.88333334,28.969404943368893,2025.0,2.0,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,561713.0,987465.0,669862.0,785373.0,1208733.0,23916135.75000001,35536086.51666665,26111075.95,28881008.116666667,53517927.51666675,42.577144823068025,35.98718589182062,38.97978382114525,36.77361981716543,44.27605394794942,687453.8571428572,158774.17744859454,1264827.5714285714,1247110.6243199927,1426088.392857143,1185119.7822817334,24530052.197619043,5655111.448098829,34844502.247619085,23789068.83117409,49489604.29107146,30188814.99110396,35.83565671192454,3.806285233745823,32.78760264572127,7.274782407372099,39.27250540669656,13.26867625635027,1052800.0,944651.0,22855345.13333333,20660404.93333334,-13.607739879699132,-10.010378877776354,0.0,0.0,,,
2025-02-12,1672287.0,46952456.85000006,28.07679354680151,2025.0,2.0,2.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,1614513.0,561713.0,611658.0,1541272.0,1082380.0,46771480.88333334,23916135.75000001,20811817.56666668,35737859.55,58414292.999999896,28.969404943368893,42.577144823068025,34.02525196542296,23.187250238763824,53.96837801881031,822404.0,383602.1876162874,1324051.857142857,1242268.452637157,1440580.5357142857,1184844.420161049,27481538.616666667,10190553.814242834,36122393.159523845,23924215.01111548,49248659.7684524,30182395.011366382,34.40560258652793,4.279239382240338,32.23015872616437,7.244795780127674,38.72583937081868,13.369825804436486,57774.0,1060629.0,180975.9666667208,26140639.28333338,-0.8926113965673821,-5.948458418621449,0.0,0.0,,,
2025-02-13,4958434.0,175224519.0166661,35.33868132895711,2025.0,2.0,3.0,Thursday,0.0,0.0,1.0,1.0,1.0,1.0,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,1672287.0,1614513.0,581948.0,4602459.0,1049849.0,46952456.85000006,46771480.88333334,18707577.233333346,110411505.70000026,56957402.36666669,28.07679354680151,28.969404943368893,32.146475687403935,23.98967719212713,54.25294720161346,973922.4285714284,483060.7670296636,1333410.0714285714,1244522.1161072515,1461648.642857143,1183483.122562979,31215915.65714286,11972863.741583629,36923435.82380956,24097468.544383083,48839308.47738098,30131163.854228307,33.55582281243914,4.911306950264459,32.579411819595634,6.884209450846804,37.8011399253898,13.17044361275192,3286147.0,4376486.0,128272062.16666606,156516941.78333277,7.261887782155597,3.1922056415531728,0.0,0.0,,,
2025-02-14,1703039.0,42035671.70000003,24.68274167532278,2025.0,2.0,4.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,4958434.0,1672287.0,581552.0,3615183.0,912805.0,175224519.0166661,46952456.85000006,20382322.433333345,56166602.8666669,64669141.44999997,35.33868132895711,28.07679354680151,35.04815121147094,15.53630974328738,70.84661176264369,1599134.7142857143,1548469.239959119,1358836.857142857,1317921.5907725464,1601240.9642857143,1351671.0175568946,53575478.76904754,54684649.99521708,41552936.77499998,40168477.08245517,53063134.07202382,38451859.40263144,34.01185218980388,4.9068353918833365,33.390054972226345,6.449391454195995,37.12563042993778,12.774483779262006,-3255395.0,1121487.0,-133188847.31666608,21653349.266666688,-10.655939653634327,-10.365409536148157,0.0,0.0,,,
2025-02-15,711534.0,23467073.19999996,32.98095832384673,2025.0,2.0,5.0,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1703039.0,4958434.0,817979.0,749570.0,1085491.0,42035671.70000003,175224519.0166661,26245349.933333334,24808206.766666666,59638521.25000008,24.68274167532278,35.33868132895711,32.08560358314007,33.09658439727666,54.94151609732377,1759347.142857143,1482238.582172972,1222255.142857143,1155126.9808919013,1629463.607142857,1344997.7122820497,56668814.37857136,53083057.73959021,40543584.54880949,39949964.73874087,52254795.86666668,38436738.93161522,32.53107939892557,5.987094068353609,34.04337153880031,4.737867276831064,35.47692078396204,11.134981328344116,-991505.0,-106445.0,-18568598.500000075,-2778276.733333376,8.298216648523947,0.895354740706658,1.0,0.0,,,
2025-02-16,1002904.0,35241624.666666664,35.13957932829729,2025.0,2.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,711534.0,1703039.0,987465.0,984481.0,1292017.0,23467073.19999996,42035671.70000003,35536086.51666665,36068936.29999996,81912309.75000009,32.98095832384673,24.68274167532278,35.98718589182062,36.63751387787063,63.39878635497837,1744140.7142857143,1494005.0781128237,1219538.2857142857,1156368.3186498764,1616108.0,1352435.4299196673,56271917.70238087,53358116.92945632,40447789.29404759,39992184.357421525,50962958.43630952,38785652.29046649,32.65898721902652,5.985554719091446,34.03511253355531,4.7397450703831066,34.692615149195,10.466536475861291,291370.0,15439.0,11774551.466666706,-294461.8499999866,2.158621004450559,-0.8476065635233354,1.0,0.0,,,
2025-02-17,636609.0,23843949.516666666,37.45462209404307,2025.0,2.0,0.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,1002904.0,711534.0,561713.0,617071.0,939499.0,35241624.666666664,23467073.19999996,23916135.75000001,24038546.78333333,64334961.80000002,35.13957932829729,32.98095832384673,42.577144823068025,38.955884790134895,68.47794601165091,1746346.2857142857,1492712.6715457458,1220854.2142857143,1156090.7001858377,1605782.5357142857,1356100.0991423198,56229851.72380944,53377301.66298045,40388695.605952345,39999762.91612641,49296148.25476191,38407334.87663411,32.53790056709462,5.915163969796651,33.92811720858578,4.6931575845033,33.68335775538496,8.830588912581531,-366295.0,74896.0,-11397675.15,-72186.2333333455,2.31504276574578,-5.122522729024958,0.0,0.0,,,
2025-02-18,1141484.0,36908275.65000002,32.33359000213758,2025.0,2.0,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,636609.0,1002904.0,1614513.0,669862.0,4072058.0,23843949.516666666,35241624.666666664,46771480.88333334,26111075.95,117183792.63333333,37.45462209404307,35.13957932829729,28.969404943368893,38.97978382114525,28.77753524957977,1757045.7142857143,1483043.3909160933,1222249.7857142857,1155317.3132427016,1594965.0357142857,1362803.3336815108,56219539.40476183,53384591.52578893,40374795.80119044,40005914.9331266,47850040.67321429,38582007.51295739,31.80611160580534,4.647115745149402,33.82088415886494,4.585355202619739,32.575381901184684,5.691537199218658,504875.0,-473029.0,13064326.133333355,-9863205.23333332,-5.121032091905484,3.3641850587686903,0.0,0.0,,,
2025-02-19,1928211.0,56421097.55000007,29.260852443015867,2025.0,2.0,2.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,1141484.0,636609.0,1672287.0,611658.0,3350968.0,36908275.65000002,23843949.516666666,46952456.85000006,20811817.56666668,99030018.95000008,32.33359000213758,37.45462209404307,28.07679354680151,34.02525196542296,29.55266029099654,1689470.142857143,1501285.096204518,1255937.0714285714,1144799.5594423076,1490301.6785714286,1275237.3895601062,54810510.08571421,53804041.40161484,41146024.35119045,39813399.30472961,44983057.92380953,36144683.40560715,32.28670947134372,4.475649247209057,33.34615602893582,4.34806706271976,32.702383856633176,5.643121942153891,786727.0,255924.0,19512821.90000005,9468640.70000001,-3.072737559121716,1.1840588962143563,0.0,0.0,,,
2025-02-20,6236198.0,220924389.6499992,35.42613458552778,2025.0,2.0,3.0,Thursday,0.0,0.0,1.0,1.0,1.0,1.0,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,1928211.0,1141484.0,4958434.0,581948.0,3570990.0,56421097.55000007,36908275.65000002,175224519.0166661,18707577.233333346,114131619.16666676,29.260852443015867,32.33359000213758,35.33868132895711,32.146475687403935,31.960778150223536,1726030.7142857143,1503910.837854837,1349976.5714285714,1141874.542960741,1439488.9285714286,1225736.5436689674,56163173.042857066,53692467.40880809,43689544.34999997,39551002.04357795,43461310.73095238,34651035.19754742,32.455860742231486,4.309306802362459,33.00584177733531,4.475412094520912,32.69196214777672,5.649420228047854,4307987.0,1277764.0,164503292.09999913,45699870.63333309,6.165282142511909,0.0874532565706687,0.0,0.0,,,
2025-02-21,1497074.0,44427595.13333331,29.67628529607308,2025.0,2.0,4.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,6236198.0,1928211.0,1703039.0,581552.0,891560.0,220924389.6499992,56421097.55000007,42035671.70000003,20382322.433333345,29896043.233333346,35.42613458552778,29.260852443015867,24.68274167532278,35.04815121147094,33.53228412370827,1908568.4285714289,1967673.1043281264,1753851.5714285714,1708622.6769390202,1534674.9285714286,1475441.460877309,62691725.99047608,70674826.61966354,58133602.379761815,60892669.28774133,47275338.24821426,46551558.75451468,32.46835406459873,4.319172958806636,33.2401031272013,4.512649607879905,32.815724877609014,5.670726674845981,-4739124.0,-205965.0,-176496794.51666588,2391923.4333332777,-5.749849289454698,4.993543620750298,0.0,0.0,,,
2025-02-22,752582.0,27509942.55000001,36.55407988764016,2025.0,2.0,5.0,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1497074.0,6236198.0,711534.0,817979.0,939470.0,44427595.13333331,220924389.6499992,23467073.19999996,26245349.933333334,32686852.816666644,29.67628529607308,35.42613458552778,32.98095832384673,32.08560358314007,34.79286493093621,1879144.857142857,1972792.004825684,1819246.0,1677540.9493095723,1556300.4285714286,1470094.0395256246,63033429.33809512,70564007.91147983,59851121.858333245,60079639.78794301,47794322.24464283,46431476.35657446,33.18171743899163,3.0427292270035777,32.8563984189586,4.575037904005504,32.678010633764906,5.69942948844686,-744492.0,41048.0,-16917652.583333302,4042869.35000005,6.877794591567078,3.5731215637934284,1.0,0.0,,,
2025-02-23,960315.0,35323704.08333332,36.78345551546453,2025.0,2.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,752582.0,1497074.0,1002904.0,987465.0,1060094.0,27509942.55000001,44427595.13333331,35241624.666666664,35536086.51666665,37702163.56666663,36.55407988764016,29.67628529607308,35.13957932829729,35.98718589182062,35.56492496577344,1885008.857142857,1968799.8805418173,1814574.7857142857,1680631.7098991806,1549625.857142857,1473418.8164470403,63610982.10238085,70201806.57736783,59941449.90238087,60026154.72623828,47609432.59226187,46504112.59373064,33.692163376676405,3.292867184507016,33.175575297851466,4.671971441436373,32.7409111679329,5.733252351278874,207733.0,-42589.0,7813761.533333313,82079.41666665673,0.2293756278243748,1.643876187167244,1.0,0.0,,,
2025-02-24,721339.0,23014532.81666669,31.9052939279128,2025.0,2.0,0.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,960315.0,752582.0,636609.0,561713.0,766975.0,35323704.08333332,27509942.55000001,23843949.516666666,23916135.75000001,27810841.18333332,36.78345551546453,36.55407988764016,37.45462209404307,42.577144823068025,36.26042724121819,1878924.7142857143,1972043.29104829,1812635.5,1681674.8704422282,1546062.3214285714,1474766.667231527,63622707.73333322,70196285.00893717,59926279.72857134,60032823.516153954,47524487.61071426,46525047.13185379,33.92700283198601,3.4672965677108025,33.23245169954031,4.713495187930069,32.78443011613616,5.760044398737379,-238976.0,84730.0,-12309171.266666632,-829416.6999999769,-4.87816158755173,-5.549328166130266,0.0,0.0,,,
2025-02-25,648871.0,25005693.533333343,38.53723395456623,2025.0,2.0,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,721339.0,960315.0,1141484.0,1614513.0,785373.0,23014532.81666669,35323704.08333332,36908275.65000002,46771480.88333334,28881008.116666667,31.9052939279128,36.78345551546453,32.33359000213758,28.969404943368893,36.77361981716543,1891029.0,1963388.194187113,1824037.357142857,1673060.2022700156,1544432.4642857143,1475684.50704926,63504219.63333322,70275276.07336889,59861879.519047536,60074893.78235444,47353190.88333331,46609071.0943015,33.13424166539597,3.1458117737386404,32.47017663560065,3.874221032183256,32.628889640660965,5.721376209587309,-72468.0,-492613.0,1991160.7166666533,-11902582.116666678,6.631940026653432,6.203643952428649,0.0,0.0,,,
2025-02-26,507868.0,19198718.10000001,37.80257488166218,2025.0,2.0,2.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,648871.0,721339.0,1928211.0,1672287.0,1541272.0,25005693.533333343,23014532.81666669,56421097.55000007,46952456.85000006,35737859.55,38.53723395456623,31.9052939279128,29.260852443015867,28.07679354680151,23.187250238763824,1820655.7142857143,2003157.1414887144,1755062.9285714286,1702017.0529523294,1539557.392857143,1478507.7843494592,61803850.7595237,71164410.64943433,58307180.42261896,60717924.82366425,47214786.79107141,46671666.98037694,34.02047651574292,3.706529990344152,33.15359299354332,4.0491178820442535,32.69187585985385,5.778121557068634,-141003.0,-1420343.0,-5806975.433333334,-37222379.45000006,-0.7346590729040514,8.541722438646314,0.0,0.0,,,
2025-02-27,526617.0,15567578.049999991,29.561480259847272,2025.0,2.0,3.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,507868.0,648871.0,6236198.0,4958434.0,4602459.0,19198718.10000001,25005693.533333343,220924389.6499992,175224519.0166661,110411505.70000026,37.80257488166218,38.53723395456623,35.42613458552778,35.33868132895711,23.98967719212713,1617749.5714285714,2061531.725223332,1671890.142857143,1734513.941992478,1502650.107142857,1491306.1907464254,56486367.98095226,73000609.57919697,56324770.51190467,61564341.53023573,46624103.16785712,46926266.95211212,35.24072257840668,3.257233769565933,33.848291660319084,3.944053710645322,33.21385173995736,5.543074040217549,18749.0,-5709581.0,-3631140.0500000175,-205356811.5999992,-8.24109462181491,-5.864654325680505,0.0,0.0,,,
2025-02-28,492603.0,17946422.66666667,36.43181764355205,2025.0,2.0,4.0,Friday,0.0,1.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,526617.0,507868.0,1497074.0,1703039.0,3615183.0,15567578.049999991,19198718.10000001,44427595.13333331,42035671.70000003,56166602.8666669,29.561480259847272,37.80257488166218,29.67628529607308,24.68274167532278,15.53630974328738,802095.1428571428,342280.9999924185,1355331.7857142857,1473310.0705739583,1357084.3214285714,1371648.973612202,27149680.609523803,9870239.874550588,44920703.299999945,51869248.32389747,43236820.03749997,45554372.927507184,34.402914817595175,3.89365710204011,33.43563444109695,4.076138468930937,33.41284470666165,5.294087396372292,-34014.0,-1004471.0,2378844.61666668,-26481172.46666664,6.870337383704779,6.755532347478972,0.0,0.0,,,
2025-03-01,903268.0,28769403.35,31.85035155679156,2025.0,3.0,5.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,492603.0,526617.0,752582.0,711534.0,749570.0,17946422.66666667,15567578.049999991,27509942.55000001,23467073.19999996,24808206.766666666,36.43181764355205,29.561480259847272,36.55407988764016,32.98095832384673,33.09658439727666,658599.2857142857,169110.43986570463,1268872.0714285714,1486790.5556503222,1245563.607142857,1306656.0436760162,23366655.97142857,6714716.544906624,43200042.65476185,52369460.39548656,41871813.60178567,45724893.22398681,35.36799086723503,3.322128116683037,34.27485415311333,3.2639957637569106,34.15911284595682,3.993925017509256,410665.0,150686.0,10822980.68333333,1259460.7999999933,-4.581466086760493,-4.703728330848598,1.0,0.0,,,
2025-03-02,1181398.0,41525842.98333337,35.14974884275525,2025.0,3.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,903268.0,492603.0,960315.0,1002904.0,984481.0,28769403.35,17946422.66666667,35323704.08333332,35241624.666666664,36068936.29999996,31.85035155679156,36.43181764355205,36.78345551546453,35.13957932829729,36.63751387787063,680125.8571428572,191213.8076660352,1282567.357142857,1482137.6140844994,1251052.8214285714,1304816.765735668,23546578.94285714,6859552.455100028,43578780.522619,52234773.29954527,42013284.908333294,45676245.67412488,34.696029677113806,3.5124888519107573,34.1940965268951,3.3121040233522896,34.11460453022521,4.013102358107449,278130.0,221083.0,12756439.63333337,6202138.900000051,3.2993972859636926,-1.6337066727092804,1.0,0.0,,,
2025-03-03,783816.0,29409462.416666668,37.52087532873362,2025.0,3.0,0.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,1181398.0,903268.0,721339.0,636609.0,617071.0,41525842.98333337,28769403.35,23014532.81666669,23843949.516666666,24038546.78333333,35.14974884275525,31.85035155679156,31.9052939279128,37.45462209404307,38.955884790134895,711709.1428571428,253364.5592576241,1295316.9285714286,1480313.4469425702,1258085.5714285714,1303857.0953570476,24432598.785714287,8769063.044160632,44027653.25952376,52184595.14219483,42208174.43273806,45661582.49684866,34.46264300958391,3.403250816091761,34.19482292078496,3.312328440069032,34.06147006468537,3.988233364865077,-397582.0,62477.0,-12116380.566666704,6394929.599999979,2.3711264859783654,5.615581400820815,0.0,0.0,,,
2025-03-04,1474084.0,50616452.90000004,34.337563463140526,2025.0,3.0,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,783816.0,1181398.0,648871.0,1141484.0,669862.0,29409462.416666668,41525842.98333337,25005693.533333343,36908275.65000002,26111075.95,37.52087532873362,35.14974884275525,38.53723395456623,32.33359000213758,38.97978382114525,720634.4285714285,254856.3775115041,1305831.7142857143,1475790.5816177842,1264040.75,1301199.001596393,25346160.15714285,8928371.444331668,44425189.89523805,52040008.81236007,42399992.848214254,45593658.00398275,35.26486892398688,3.3615592208468987,34.19955529469142,3.3173874854137817,34.01021972677818,3.93183017236791,690268.0,825213.0,21206990.48333337,25610759.3666667,-3.1833118655930903,-4.199670491425707,0.0,0.0,,,
2025-03-05,1994562.0,58641017.23333336,29.40044843596407,2025.0,3.0,2.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,1474084.0,783816.0,507868.0,1928211.0,611658.0,50616452.90000004,29409462.416666668,19198718.10000001,56421097.55000007,20811817.56666668,34.337563463140526,37.52087532873362,37.80257488166218,29.260852443015867,34.02525196542296,838522.0,377483.8957876223,1329588.857142857,1475618.4874104017,1292762.9642857143,1296464.9867534933,29004840.06666667,13057980.362681432,45404345.41309519,52016652.676668,43275184.88214282,45504513.022557326,34.66491599664035,3.0395284801731006,34.34269625619164,3.273625907419362,33.84442614256373,3.8105201642543287,520478.0,1486694.0,8024564.333333313,39442299.13333335,-4.937115027176457,-8.402126445698112,0.0,0.0,,,
2025-03-06,3892462.0,117175894.24999993,30.10328533714649,2025.0,3.0,3.0,Thursday,0.0,0.0,1.0,1.0,0.0,0.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,1994562.0,1474084.0,526617.0,6236198.0,581948.0,58641017.23333336,50616452.90000004,15567578.049999991,220924389.6499992,18707577.233333346,29.40044843596407,34.337563463140526,29.561480259847272,35.42613458552778,32.146475687403935,1050906.857142857,542572.5251910044,1334328.2142857143,1477793.9721800596,1342152.392857143,1295898.037634657,34639454.22857143,16242772.437134376,45562911.104761854,52056187.59795634,44626227.72738092,45374260.98142661,33.46461221868348,3.2459464873827573,34.35266739854508,3.2571274579577225,33.6792545879402,3.9015385369290736,1897900.0,3365845.0,58534877.01666657,101608316.19999991,0.7028369011824225,0.5418050772992196,0.0,0.0,,,
2025-03-07,756626.0,24469566.183333334,32.34037183936758,2025.0,3.0,4.0,Friday,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,3892462.0,1994562.0,492603.0,1497074.0,581552.0,117175894.24999993,58641017.23333336,17946422.66666667,44427595.13333331,20382322.433333345,30.10328533714649,29.40044843596407,36.43181764355205,29.67628529607308,35.04815121147094,1531741.857142857,1150901.774376138,1166918.5,899304.5265924403,1460385.0357142857,1372713.6425567027,49154927.971428566,33057022.8626492,38152304.2904762,26070818.58860944,48142953.33511901,47075049.50788837,33.54201294401194,3.1421636601817258,33.97246388080356,3.4283499136951097,33.606283504002434,3.9500732806094887,-3135836.0,264023.0,-92706328.0666666,6523143.516666662,2.2370865022210857,-4.091445804184474,0.0,0.0,,,
2025-03-08,779864.0,30458915.03333331,39.056700954696346,2025.0,3.0,5.0,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,756626.0,3892462.0,903268.0,752582.0,817979.0,24469566.183333334,117175894.24999993,28769403.35,27509942.55000001,26245349.933333334,32.34037183936758,30.10328533714649,31.85035155679156,36.55407988764016,32.08560358314007,1569459.4285714286,1114935.4306252978,1114029.357142857,900166.9858536592,1466637.6785714286,1368955.9241470338,50086805.61666666,32108976.09413452,36726730.79404762,26246355.020600952,48288926.326190434,46992043.34958543,32.9575206862713,2.885039183777106,34.162755776753166,3.240325252193737,33.50957709785588,3.946610459172292,23238.0,-123404.0,5989348.849999975,1689511.6833333075,6.716329115328769,7.206349397904788,1.0,0.0,,,
2025-03-09,1022620.0,39738344.183333285,38.8593457817501,2025.0,3.0,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,779864.0,756626.0,1181398.0,960315.0,987465.0,30458915.03333331,24469566.183333334,41525842.98333337,35323704.08333332,35536086.51666665,39.056700954696346,32.34037183936758,35.14974884275525,36.78345551546453,35.98718589182062,1551830.2857142857,1128122.3708265151,1115978.0714285714,899353.4840512642,1465276.4285714286,1369643.5981561686,50328164.42857143,31927868.562594976,36937371.68571429,26178441.113836363,48439410.79404758,46925537.427410565,33.986999171686264,3.616999247846235,34.34151442440004,3.444964037592152,33.75854486112575,4.071363977180688,242756.0,-158778.0,9279429.149999976,-1787498.8000000864,-0.1973551729462457,3.709596938994849,1.0,0.0,,,
2025-03-10,731275.0,29355718.966666646,40.14320052875682,2025.0,3.0,0.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,1022620.0,779864.0,783816.0,721339.0,561713.0,39738344.183333285,30458915.03333331,29409462.416666668,23014532.81666669,23916135.75000001,38.8593457817501,39.056700954696346,37.52087532873362,31.9052939279128,42.577144823068025,1529147.7142857143,1138361.5752647475,1120428.4285714286,898677.850159265,1466531.9642857143,1369205.4148208634,50072807.45714284,32017026.005505264,37252703.12142857,26184096.13891949,48589491.42499995,46889446.732698016,34.516941591542675,4.060336670482874,34.48979230056329,3.5993698075051497,33.8611220000518,4.164705477917893,-291345.0,-52541.0,-10382625.21666664,-53743.45000002161,1.2838547470067212,2.622325200023205,0.0,0.0,,,
2025-03-11,1504514.0,52820785.84999997,35.10820494192807,2025.0,3.0,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,731275.0,1022620.0,1474084.0,648871.0,1614513.0,29355718.966666646,39738344.183333285,50616452.90000004,25005693.533333343,46771480.88333334,40.14320052875682,38.8593457817501,34.337563463140526,38.53723395456623,28.969404943368893,1521641.857142857,1144253.0019534472,1121138.142857143,898342.2932533398,1472587.75,1365425.076257711,50065129.82142855,32022812.806032047,37705644.98928571,25972847.144621387,48783762.25416662,46794607.386619456,34.89155947726027,4.482685301525172,35.07821420062358,3.811471018740887,33.774195418112114,3.998113993853724,773239.0,30430.0,23465066.883333325,2204332.9499999285,-5.0349955868287495,0.770641478787546,0.0,0.0,,,
